TCGA.3C.AALI.01A.11R.A41G.13	TCGA.A1.A0SQ.01A.21R.A143.13	TCGA.A2.A0CL.01A.11R.A114.13	TCGA.A2.A0D3.01A.11R.A114.13	TCGA.A2.A259.01A.11R.A16E.13	TCGA.A2.A1FX.01A.11R.A13P.13	TCGA.A1.A0SD.01A.11R.A114.13	TCGA.A2.A1FV.01A.11R.A13P.13	TCGA.A2.A0CS.01A.11R.A114.13	TCGA.A1.A0SB.01A.11R.A143.13	TCGA.3C.AAAU.01A.11R.A41G.13	TCGA.A2.A0ES.01A.11R.A114.13	TCGA.A2.A0CO.01A.13R.A22I.13	TCGA.A2.A25A.01A.12R.A16E.13	TCGA.A2.A0CK.01A.11R.A22I.13	TCGA.5L.AAT1.01A.12R.A41G.13	TCGA.A2.A1G4.01A.11R.A13P.13	TCGA.A2.A0CV.01A.31R.A114.13	TCGA.A2.A1FZ.01A.51R.A14C.13	TCGA.3C.AALK.01A.11R.A41G.13	TCGA.A2.A3KD.01A.12R.A214.13	TCGA.A2.A1FW.01A.11R.A13P.13	TCGA.A2.A0CW.01A.21R.A114.13	TCGA.A2.A04U.01A.11R.A114.13	TCGA.A2.A0CR.01A.11R.A22I.13	TCGA.A2.A25D.01A.12R.A16E.13	TCGA.A2.A25B.01A.11R.A168.13	TCGA.A2.A0EP.01A.52R.A22V.13	TCGA.A2.A0T3.01A.21R.A114.13	TCGA.4H.AAAK.01A.12R.A41G.13	TCGA.A2.A0EW.01A.21R.A114.13	TCGA.A2.A3XS.01A.11R.A22V.13	TCGA.A1.A0SG.01A.11R.A143.13	TCGA.3C.AALJ.01A.31R.A41G.13	TCGA.A2.A1G6.01A.11R.A13P.13	TCGA.A1.A0SI.01A.11R.A143.13	TCGA.5T.A9QA.01A.11R.A41G.13	TCGA.A2.A1G0.01A.11R.A13P.13	TCGA.A2.A04W.01A.31R.A114.13	TCGA.A2.A3XT.01A.11R.A22V.13	TCGA.A2.A25C.01A.11R.A168.13	TCGA.A1.A0SF.01A.11R.A143.13	TCGA.A2.A3KC.01A.11R.A214.13	TCGA.5L.AAT0.01A.12R.A41G.13	TCGA.A2.A1G1.01A.21R.A13P.13	TCGA.A2.A25E.01A.11R.A168.13	TCGA.A1.A0SN.01A.11R.A143.13	TCGA.A2.A04N.01A.11R.A114.13	TCGA.A2.A25F.01A.11R.A168.13
hsa-miR-23a-3p|MIMAT0000078	1465.801428	1734.686255	1998.448032	5601.333335	2766.883677	1443.599394	2925.782291	1561.919879	5299.980202	2865.11145	4541.021614	3179.212194	1792.214336	1047.405019	2440.572867	1373.215562	8557.238461	4383.480606	3576.909161	2058.437877	2640.30545	1330.615137	2133.624411	5345.573412	2172.990663	1123.099891	3903.573147	4423.067783	3986.695764	2044.663442	2939.699554	4458.697635	5326.326107	2060.05484	3288.820825	2228.603017	2213.671887	3433.789839	4287.313622	6977.369834	4511.944218	2306.04227	2868.468168	1295.43363	9565.172493	4132.828163	1583.732527	1533.597742	6949.783296
hsa-miR-24-1-5p|MIMAT0000079	3.932716	1.852638	3.571847	5.737895	0.980469	2.886558	16.802245	5.431414	12.501832	66.484635	3.655766	12.524169	5.573484	2.650168	6.853866	2.48535	10.910665	6.832313	4.605712	6.324411	2.646355	5.293221	2.960195	20.298219	3.105279	2.691672	10.590607	7.921388	7.90843	6.162533	6.216471	7.058624	10.42742	7.236344	12.633638	7.425923	6.878175	6.28115	21.839226	2.33938	7.63627	3.964032	1.744891	4.373696	17.594292	2.548506	3.579992	3.393749	0.988168
hsa-miR-24-3p|MIMAT0000080	547.905815	248.870975	1291.817763	879.810603	1733.469291	783.860683	1085.814669	1310.522938	1120.377242	1731.10937	1337.166077	904.951513	1083.838358	1123.965407	1165.306493	522.633794	2520.364762	768.525157	841.117707	714.974733	1006.937796	608.468445	915.884517	2797.395214	1003.429075	2083.69012	1520.686573	2270.11304	1615.579158	661.985739	830.244096	3347.448737	1275.621041	1389.59684	726.637861	668.745922	1090.328323	1078.073539	1826.305513	3095.66897	1009.078436	620.818189	967.341259	599.879533	7380.421006	1517.210913	494.864781	359.737457	1481.263351
hsa-miR-24-2-5p|MIMAT0004497	14.157773	4.940367	25.895887	19.126317	3.921876	21.488818	25.568635	34.140325	28.993615	22.161544	28.964903	35.966847	20.526728	6.919883	21.157591	13.373554	41.460543	16.750189	27.634259	23.400325	11.908595	9.57821	10.064665	68.412515	12.279972	10.093768	35.509683	37.944423	35.30549	16.379363	37.989539	44.289405	27.111292	13.705196	19.969298	13.201647	24.76143	22.269528	73.161416	33.085525	21.817911	13.682297	15.838247	19.271592	162.555918	35.679091	12.667659	4.902082	11.858013
hsa-miR-25-5p|MIMAT0004498	0.471926	NA	0.297654	0.382526	NA	NA	0.487022	1.551833	NA	NA	0.468688	NA	0.271878	0.294463	NA	0.2367	0.545533	NA	NA	NA	0.567076	1.26029	0.169154	1.127679	0.141149	0.672918	1.868931	0.39118	NA	NA	0.690719	0.138404	NA	0.328925	NA	0.412551	NA	0.285507	NA	NA	3.272687	0.127872	0.53689	0.273356	NA	NA	0.826152	0.377083	0.988168
hsa-miR-25-3p|MIMAT0000081	9544.541297	4978.654529	8348.595537	5569.201119	18225.939288	21906.083614	5588.329404	34640.791403	5850.326961	13413.170647	7741.971288	6892.146674	6967.396354	14656.308636	9511.08233	6476.706166	18297.193555	5341.106595	5907.686039	8210.825526	9131.623423	4606.111202	7819.568127	51369.528318	9782.763039	22836.813049	12182.312939	7770.489452	10158.942486	6256.59229	5777.863428	14827.539817	6869.584258	1743.081154	6559.302493	8456.067393	9508.114183	6710.265455	6516.552907	11453.273377	11225.31576	12345.522725	7367.068088	15330.482507	3476.784147	17461.517551	6215.138128	5976.393078	13377.814054
hsa-miR-26a-5p|MIMAT0000082	819.57775	922.613481	2990.82601	1637.212772	2639.4227	1435.581184	1765.209809	3521.108999	1356.050141	3549.192356	1421.436131	2197.510002	3448.490086	4281.198067	3709.879354	1517.720965	2900.60161	2313.289377	954.821159	1288.282649	2178.894681	2450.005519	1893.256531	1759.930716	3166.821598	2855.190435	1338.77732	4522.622996	1344.997891	1282.293295	1344.138942	3040.05257	1404.921046	1219.323536	2203.958242	920.402319	2783.735042	1842.946155	946.730566	2179.96855	1245.802781	1583.693772	2458.41855	1651.343019	2007.661169	1105.20235	830.833079	551.672855	1654.192696
hsa-miR-26a-1-3p|MIMAT0004499	0.471926	12.968463	4.762462	14.536	NA	4.4902	7.792346	10.474872	6.915908	63.557639	1.218588	13.487567	0.543755	0.883389	1.787965	0.9468	20.184739	16.088999	4.029996	0.316221	0.756101	6.301454	0.253731	10.900896	0.988044	0.336459	4.360838	1.075744	9.885537	0.648688	26.247318	1.522449	18.074195	0.438567	13.856247	5.363168	0.825381	5.710135	4.367845	1.336789	9.81806	11.764218	0.53689	0.410034	5.354783	16.990043	18.726102	1.885416	NA
hsa-miR-26b-5p|MIMAT0000083	360.708594	379.173144	629.240268	555.810783	190.210997	404.118026	498.223103	985.025973	581.468341	1179.997741	509.276081	852.928041	592.012549	825.674351	1124.928276	513.639192	3087.174069	561.792551	536.853018	517.653093	429.46549	1295.831107	293.651404	674.727816	567.842899	614.710455	343.260261	1122.685465	635.498795	502.57075	473.142434	567.458025	586.716162	293.948961	720.932348	332.103929	1707.16307	971.865022	387.100331	655.69497	455.994362	533.353794	479.576845	662.068001	1245.752032	420.503586	267.673103	85.597908	96.840432
hsa-miR-26b-3p|MIMAT0004500	10.696984	61.754583	35.42081	41.312845	NA	10.904772	32.630447	27.545034	29.52561	125.024565	35.339055	62.299714	17.943894	3.386325	40.229223	14.675406	88.376425	30.855614	43.178528	15.336698	14.554948	45.370473	16.577095	37.589295	17.079043	6.39272	31.771821	29.92524	31.916162	12.649409	35.226664	17.992571	64.650003	7.455625	31.380323	28.466051	42.919813	31.405743	21.566237	31.080342	68.726423	30.689262	10.469351	16.264677	23.331557	66.261171	17.899951	6.410416	22.727857
hsa-miR-27a-5p|MIMAT0004501	2.988863	3.087729	67.269773	10.32821	12.746098	7.376759	8.035857	34.916241	5.585925	13.798697	13.404469	46.885352	49.753523	30.03523	11.323781	11.479954	29.458809	57.30328	10.938561	8.379845	14.932999	3.024698	4.736313	9.773216	32.323148	22.542749	11.213585	47.234938	13.274865	6.486876	27.628756	11.072351	6.951613	11.731645	23.22959	9.076132	7.978683	22.269528	9.554662	12.699493	22.908808	7.92806	10.066684	12.437694	29.068823	62.863162	6.333829	6.033332	43.479379
hsa-miR-27a-3p|MIMAT0000084	613.975422	252.576249	762.589198	1060.745565	389.246215	569.613983	826.232154	681.254671	1655.030203	831.685154	1993.610102	762.368663	726.59175	729.679402	1324.733416	635.658087	3008.617241	1018.676018	619.755789	777.902632	1235.847438	450.932085	691.755424	1867.436095	1215.152753	705.554365	536.383097	2876.441424	1308.562626	1051.522666	669.306594	2815.975852	994.080702	674.9533	429.543638	635.329256	1621.048316	1251.376145	1241.014179	3663.804268	403.631375	686.416487	1217.666144	724.119792	4951.6444	419.654082	384.711241	263.958304	640.332657
hsa-miR-28-5p|MIMAT0000085	72.204641	35.817659	112.810814	90.276218	53.925798	41.053261	73.053242	205.617867	61.445188	170.183938	96.924621	100.83562	98.963294	61.542774	126.34956	91.366233	220.941065	86.175317	152.276272	83.166012	67.671058	57.721323	91.427755	263.125055	73.962137	60.899066	108.397978	128.404705	97.725593	57.895373	84.267705	192.935727	51.441938	73.35019	82.72994	58.582306	131.510709	67.950611	109.469133	119.308413	83.998962	99.740101	94.626833	112.212598	218.398654	111.284786	29.466073	33.937495	104.745774
hsa-miR-28-3p|MIMAT0004502	2635.233474	3634.257243	4285.620313	3547.931888	13162.797081	4094.100489	2980.32871	5991.239125	4468.741153	6455.281766	2423.677954	7243.144544	2979.09414	4446.686292	2647.976865	2730.21717	4158.60186	4556.051646	7616.979985	3593.846918	1940.344748	1401.443487	3653.050527	9888.9913	2647.11055	5774.644524	7359.225914	2439.689397	3587.037633	2347.114055	4037.251852	4039.747528	3158.117918	1393.215013	7226.44	3811.56299	4504.929587	2819.093779	4664.313307	2856.71795	5997.74403	4450.710169	1697.511434	4560.943266	4456.326963	5818.240509	1316.059422	4132.078702	12676.215001
hsa-miR-29a-5p|MIMAT0004503	5.505803	10.49828	11.013194	24.09916	NA	2.56583	4.383195	6.20733	6.117918	18.816405	11.998409	11.560775	4.757851	2.502938	6.70487	4.970702	42.55161	10.799463	12.665703	4.268977	3.96953	3.780872	6.089545	9.021431	2.822982	2.355213	2.491908	6.16108	8.473318	6.649049	13.12366	6.3666	9.037097	4.82423	8.558271	7.838477	4.677159	5.424629	7.370739	9.691719	4.363583	4.219775	4.429339	3.143594	11.857022	6.796017	4.681527	0.754166	5.929007
hsa-miR-29a-3p|MIMAT0000086	2286.952261	2581.959139	6464.744239	9245.661861	5878.892462	3258.602505	3412.560385	10253.348369	2672.732801	6832.864316	6259.137068	6089.315313	6781.432366	6281.632695	5022.09702	4087.337126	19856.328293	5439.844556	3390.090067	3126.156675	8930.311472	2294.737681	3028.702985	2221.527237	9256.417978	10676.178138	2493.153486	11530.801189	4712.576609	2558.910569	3698.799603	8321.841153	3477.19697	1937.694883	4735.983494	2158.469269	3570.048022	5126.273933	4515.26057	8315.829753	2102.155827	3664.809326	4077.544071	3981.29207	5087.426397	3276.529952	1465.868237	1611.653985	5252.111221
hsa-miR-30a-5p|MIMAT0000087	11151.133913	77229.047134	8113.74664	50268.170094	54770.962427	19720.95971	25516.76645	28237.928581	44686.347562	40221.113676	11025.222524	64383.863863	64938.678787	21856.371535	130661.834786	56623.276776	53673.404359	57365.653556	59300.812996	55881.868844	56167.545979	54184.191012	12126.56815	12659.322224	36043.556356	56022.4297	21822.8802	21265.794614	32457.324142	69343.087002	51958.636994	11663.89212	70939.823359	37987.503279	88096.384052	38696.089832	100331.665605	104394.120393	10990.045948	19229.708793	27160.027841	34042.447086	36824.602653	110654.606754	80115.20434	43099.493695	5822.440756	113743.02678	5439.86308
hsa-miR-30a-3p|MIMAT0000088	2393.292863	30961.895569	2838.129578	16679.678937	85429.249353	6160.234082	10022.174093	12092.658395	19464.293688	21447.357966	2776.787288	36358.94783	14616.524724	15986.839859	25903.447773	10514.572972	30614.248894	19986.282472	29528.355196	10434.172437	10278.439941	22681.203362	2767.867465	6895.004084	8633.668073	32347.161011	10391.877381	5314.566104	13616.33836	17907.022306	27416.704485	2512.316606	26133.19986	4373.820193	27854.315427	17889.881761	13789.915769	43540.352384	4631.281473	4736.243188	15877.985511	13205.461411	6673.674865	21636.393184	42903.286887	21775.289681	1931.54233	49634.342332	2749.082486
hsa-miR-31-5p|MIMAT0000089	3.618097	0.617546	4.762463	2.295158	1.960938	NA	5.600749	0.387958	1.063984	12.544271	0.187476	11.881905	0.407816	0.88339	1.042979	6.745952	0.545533	6.611916	1.727142	4.585199	2.079279	1.008233	0.592039	1.879465	1.270342	0.672918	6.22977	2.249283	5.931323	6.973392	4.835032	20.068635	0.695161	0.438567	11.411027	8.251028	2.75127	1.998548	35.488746	2.005183	4.363583	5.626365	0.671111	1.776814	9.179629	0.849502	1.652304	1.885416	0.988168
hsa-miR-31-3p|MIMAT0004504	1.730396	NA	3.274193	1.530105	1.960938	NA	2.435109	NA	0.265996	6.690277	NA	7.064916	0.679693	0.147232	0.446991	2.603701	1.091066	4.848738	1.151428	4.427086	1.701228	1.512348	1.353232	1.127679	1.693788	NA	1.868931	3.129438	3.954216	3.729954	2.072157	12.871608	2.085484	0.219283	7.743197	2.062757	2.201016	0.856521	15.014467	1.336788	NA	2.685312	0.805334	2.186847	7.649692	3.398009	1.927688	0.377083	NA
hsa-miR-32-5p|MIMAT0000090	12.584688	19.761467	40.77858	35.192421	0.980469	13.470601	18.26331	57.02986	32.717568	59.376214	30.370967	14.129834	20.390788	14.870384	34.120341	24.971859	76.92022	27.329255	10.650703	13.281264	25.896466	26.970224	22.328332	25.56072	48.414146	27.589633	8.721677	65.620381	35.587933	16.86588	7.597909	84.426682	27.806454	23.901856	8.965808	13.201645	65.205101	17.986926	22.38521	58.818712	10.908956	16.62335	26.84449	18.998235	42.073297	8.495022	15.696881	4.902082	2.964503
hsa-miR-32-3p|MIMAT0004505	1.887703	2.470183	0.892962	0.765052	0.980469	NA	0.487022	1.163874	0.265996	2.508853	1.218589	0.963398	0.271877	0.294464	0.595988	0.4734	2.727667	1.101986	2.302855	0.632441	NA	2.268523	1.099501	2.631251	1.129193	NA	NA	0.782359	1.129776	0.486516	2.072157	1.384044	0.695161	0.548208	NA	1.237653	1.100508	0.571014	0.54598	2.33938	NA	0.255744	1.073779	0.820068	1.529939	0.849502	0.275384	0.377083	NA
hsa-miR-33a-5p|MIMAT0000091	5.348492	8.645642	24.109963	15.301054	NA	8.980402	4.626706	15.51833	33.515556	43.486806	29.152377	8.670579	12.370412	0.441695	28.905442	3.195451	16.366004	13.885026	5.46928	4.427088	5.292708	14.619374	9.303472	89.838412	5.222517	4.037507	3.114884	20.830315	30.221498	6.486876	5.525752	39.168443	13.903227	4.824228	6.520586	6.600823	19.534017	3.711588	30.30193	74.86018	NA	2.813183	5.100453	1.776814	45.898142	3.398009	4.681525	0.754166	0.988168
hsa-miR-33a-3p|MIMAT0004506	1.573087	0.617546	1.48827	1.912631	NA	1.282914	NA	2.715708	2.659964	5.853993	1.781014	2.890193	2.039079	0.588926	1.489971	0.59175	18.002605	0.440794	1.439285	0.474331	0.756101	5.545279	0.84577	6.014287	0.846894	2.018754	1.245954	2.151488	1.694664	0.973032	NA	1.660852	3.475807	0.548209	1.22261	0.825103	1.375635	3.711588	2.456913	6.01555	NA	1.022976	0.134222	0.136678	25.626463	0.849502	0.275384	NA	NA
hsa-miR-92a-1-5p|MIMAT0004507	1.101161	0.617546	7.739002	1.530105	0.980469	NA	1.217554	6.983248	0.265996	12.126128	1.781014	1.926795	1.767202	1.177852	2.383954	2.367001	2.182133	0.661192	1.439284	3.004095	1.512202	6.805571	1.606963	3.383036	2.258385	1.345836	8.0987	2.640463	5.366434	3.40561	4.144313	5.397772	2.780645	2.412114	4.89044	2.475308	3.026397	2.855067	0.818971	1.670986	10.908956	3.324671	1.208002	3.553627	8.41466	6.796017	3.855374	0.754166	8.893509
hsa-miR-92a-3p|MIMAT0000092	4665.300808	2035.431076	5344.672753	8130.597555	24961.761706	6220.210329	3172.458736	5439.174546	4774.637122	18844.421772	10539.849522	7278.790259	2958.295539	4252.635151	5791.369162	4889.750424	9109.863897	5340.004607	6422.374077	9305.8974	7138.351587	7041.497345	9842.142916	14866.189635	4006.5177	9132.841053	21164.393632	6537.980313	10341.401252	9939.516368	7320.929406	27582.473792	8417.708538	6573.010137	6741.471381	3843.329451	9735.919342	4854.185988	3535.498163	20593.901902	14548.183767	7300.847473	5328.363163	7852.421709	9002.155306	21820.313296	3315.896948	4651.322391	39414.056093
hsa-miR-92a-2-5p|MIMAT0004508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.135939	NA	NA	NA	NA	0.220397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.324344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-93-5p|MIMAT0000093	6892.947732	3113.666107	2850.631042	2777.141292	2197.231156	7607.040764	2246.630663	9196.938078	2026.627309	5574.255809	6567.158642	2298.987891	2683.699592	3140.889964	5576.068317	4818.148648	5939.768732	2004.953647	4873.992107	6422.756243	4500.503469	2383.210103	16070.309889	25169.039054	3491.323421	4832.223077	6596.702211	3251.093692	6060.963824	5294.912863	3042.616665	8179.838241	4952.329311	11793.372633	1934.576511	2482.322168	7683.471882	2627.233235	2644.457627	8133.692258	5874.472825	3559.95435	5499.631021	7976.115254	2703.400482	7131.5709	4711.542303	961.939476	12681.15584
hsa-miR-93-3p|MIMAT0004509	14.157773	16.056192	7.739	11.858315	3.921876	1.924372	6.331281	29.484824	9.309873	53.522221	22.122062	8.67058	4.214097	6.330957	12.813752	5.444102	54.553347	8.815887	17.847125	6.640633	9.64029	17.89613	11.925359	80.441088	5.645964	9.42085	66.658527	9.681696	17.229078	7.946424	6.216471	31.002583	19.464516	10.306305	8.965807	3.712962	10.454826	8.279697	6.005788	22.057017	32.726869	12.659321	4.295118	6.01383	23.331558	56.916647	11.566123	2.639583	44.467547
hsa-miR-95-3p|MIMAT0000094	1.258469	4.322821	2.678885	1.912632	6.863283	0.320729	2.435108	6.983248	1.595978	2.090711	4.124454	1.926795	1.495324	2.355705	4.022921	1.06515	33.277541	1.983575	2.014999	1.581103	6.615885	2.016465	3.636811	4.886609	2.540684	1.345836	NA	4.889746	6.778654	0.81086	NA	10.518734	6.951612	1.534982	0.815073	0.825102	6.327921	5.995643	2.456913	12.365297	NA	1.91808	2.550227	1.640136	1.147455	5.946515	1.101536	0.377083	4.940838
hsa-miR-96-5p|MIMAT0000095	60.249189	125.361805	19.942809	28.30695	NA	7.697487	21.672462	135.397426	35.643529	47.668229	119.421632	9.95511	34.936217	45.936234	69.283662	27.693911	132.564639	20.276545	25.043546	72.256404	13.798847	42.849891	39.328313	28.567864	48.414148	16.486488	29.279914	10.464055	92.924047	19.784973	11.051503	39.583658	43.100002	96.703838	10.595954	30.116257	51.173623	23.697062	63.879744	41.440456	28.363287	46.54538	26.039157	91.984262	77.644355	8.495022	11.290738	5.656249	0.988168
hsa-miR-96-3p|MIMAT0004510	NA	NA	0.297654	NA	NA	NA	NA	0.387958	0.265996	NA	0.374951	NA	NA	0.147232	0.148997	0.11835	1.6366	NA	0.863571	0.316221	0.189025	0.756174	0.084577	NA	0.141149	NA	NA	NA	0.564888	0.162172	NA	0.138404	NA	0.548208	NA	NA	NA	NA	0.27299	NA	NA	0.127872	NA	0.273356	1.147454	NA	0.550768	NA	NA
hsa-miR-98-5p|MIMAT0000096	84.474713	46.315937	75.306429	63.116846	25.492196	64.466449	49.189184	19.78587	38.835485	60.630641	52.211814	38.857039	30.858059	100.264666	35.908304	61.423673	97.104961	40.773486	53.253518	40.792454	44.042896	98.302689	107.074503	168.400036	39.380603	64.600114	46.10029	50.266581	28.526836	33.89393	40.061696	133.283435	66.735486	116.548956	47.681789	20.627574	38.792907	42.255003	46.13537	37.095892	16.363434	39.256682	49.125419	40.730031	165.615794	61.164157	30.567608	7.164583	28.656864
hsa-miR-99a-5p|MIMAT0000097	234.389796	247.635881	703.951386	674.011426	1121.6566	495.846406	1130.133635	652.93372	735.214314	4117.029683	129.920237	2492.30968	1083.974297	855.562349	1740.733385	631.042434	325.137962	1923.186272	1088.098878	1042.579258	1536.019622	663.165074	582.566494	309.359887	1126.511108	330.402665	497.758531	1473.866954	950.98864	1076.497139	2256.578581	1377.26215	652.061328	190.885917	4439.704344	1412.988766	122.431517	1342.738309	1386.24505	763.640676	1355.983236	1997.998807	1356.452167	654.960748	181.297657	687.247274	483.849428	791.497827	1663.086207
hsa-miR-99a-3p|MIMAT0004511	2.045012	NA	0.297654	2.677684	NA	1.282914	4.626706	2.327749	2.92596	13.380555	0.281213	8.670579	4.621913	3.091863	5.959884	2.367001	1.091067	4.848739	4.893567	4.110867	5.292708	2.268523	0.930347	NA	5.504815	2.018754	NA	4.302977	2.541996	4.540813	4.144314	5.120963	1.390323	0.548208	11.818563	7.838476	NA	5.424629	7.097748	2.673577	6.545374	5.626365	4.160896	3.826982	2.294908	4.247511	1.927687	0.754166	0.988168
hsa-miR-100-5p|MIMAT0000098	1351.910011	1512.987301	3461.416769	3796.574017	10013.530472	3131.273252	6216.830786	2677.299823	3207.119761	3839.383154	2700.766138	11260.833812	4309.389157	4520.30205	5671.575475	2234.922233	1699.882378	7229.249707	3968.970183	4232.770602	5131.658959	1980.925245	3077.419347	2440.296926	3913.359282	2268.742529	2551.713312	5039.273454	3043.333112	3258.520189	9433.838458	4718.621092	2979.461458	1144.328723	12243.623786	4423.376812	2364.991738	3702.166199	2785.593641	2718.026095	3561.774146	7303.9164	5160.048199	3066.779892	15014.04675	2800.808726	1302.014849	3859.824563	6815.392492
hsa-miR-100-3p|MIMAT0004512	NA	NA	NA	NA	0.980469	NA	0.243511	NA	NA	NA	NA	0.321133	NA	0.147232	0.148997	0.2367	NA	0.440794	0.863571	NA	NA	NA	NA	NA	0.423447	NA	0.622977	0.293385	0.564888	0.162172	0.690719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127872	0.134222	0.136678	16.446835	NA	NA	NA	NA
hsa-miR-101-5p|MIMAT0004513	2.674247	8.645643	10.417885	11.093263	NA	7.376758	8.766389	15.906287	8.777882	20.488974	13.216995	21.837014	9.651639	3.533556	29.799424	4.615652	14.729402	12.562641	7.484278	5.375749	7.561013	12.098793	3.975119	18.042861	13.691464	4.037508	2.491908	13.006722	11.015313	4.702986	8.288628	12.456394	8.341936	3.618172	24.452198	2.887859	6.327921	10.563751	2.456912	10.360113	1.090896	9.846139	8.590237	8.064	3.059877	2.548507	4.130759	0.754167	1.976335
hsa-miR-101-3p|MIMAT0000099	3382.291965	10247.555602	19899.053669	16188.897629	2340.379636	9411.1391	10593.937457	26833.907704	10650.499748	21229.923938	24194.785121	16683.156828	25457.898942	11033.824385	35889.979926	11526.465847	10130.557071	22702.017206	8545.894028	10652.997082	22106.13128	10995.786091	15119.325906	19888.495123	25910.743507	10455.461082	1722.531081	20607.243746	10710.837881	10260.94109	13070.473359	23786.318004	14230.647578	6981.644146	15865.809589	7722.138335	11457.664144	17515.268904	6632.846798	28037.811074	1442.163989	19806.337974	18531.155311	15385.973755	4368.355533	1929.219475	4698.599263	5456.772301	3446.72887
hsa-miR-29b-1-5p|MIMAT0004514	3.146174	6.793005	11.6085	16.831158	NA	0.962187	2.922131	2.715708	0.531992	8.780989	4.124453	5.459254	2.582833	0.441696	3.277935	4.497301	70.37382	6.171122	7.196422	2.213544	2.457328	3.780872	2.706464	7.517859	0.988043	0.672918	5.606793	3.129439	5.366435	3.243439	7.597909	1.937662	6.951612	2.631398	8.558271	4.125513	2.75127	5.424628	5.732798	4.344562	6.545374	4.091902	0.671111	0.68339	17.976773	5.946515	5.232294	NA	24.704191
hsa-miR-29b-3p|MIMAT0000100	416.081217	372.997689	956.659516	1181.241365	58.82814	326.180984	368.188336	439.944643	359.627254	355.002863	943.187176	382.789995	534.102714	97.467266	433.432627	433.516209	4080.59056	466.360545	378.531755	336.4587	544.392874	340.27854	472.278065	280.792023	491.481225	314.925555	273.486853	751.651613	669.109621	186.335525	377.823231	540.469166	513.029058	413.56788	398.570854	144.393007	857.295749	865.371002	392.833124	700.143201	279.269277	231.19244	430.585645	264.745195	854.470391	255.70016	186.710253	54.299993	298.42664
hsa-miR-29b-2-5p|MIMAT0004515	28.472855	104.365247	30.06304	107.489906	24.511726	52.278761	41.396836	59.745569	45.751395	28.43368	72.084174	55.877065	41.869087	12.956374	45.59312	54.559371	168.024314	37.687925	145.943421	46.800646	38.750188	41.085483	64.701418	13.156253	20.748918	45.085498	152.629338	22.884006	60.725442	24.325787	91.174894	13.840439	119.567746	64.79815	60.722962	33.829218	113.352326	95.644765	35.215754	20.720227	172.361506	39.256681	41.072071	35.809625	16.064352	165.652925	26.712235	11.312498	89.92326
hsa-miR-103a-2-5p|MIMAT0009196	1.573087	NA	2.678885	NA	1.960938	0.962186	0.730533	0.775916	0.265996	3.345139	1.781014	0.321133	0.951571	0.294464	2.830945	1.538551	6.000867	0.220397	1.439284	1.422992	1.323177	11.09056	1.69154	3.75893	0.705745	NA	2.491908	1.760308	2.541995	0.81086	1.381438	3.183301	NA	2.192831	0.407537	1.237653	3.576651	0.285507	0.545981	4.344564	1.090896	1.022976	1.073779	NA	3.824846	4.247511	0.550768	0.754167	0.988168
hsa-miR-103a-3p|MIMAT0000101	19705.574954	6082.208939	14422.520254	10566.907873	66752.294297	37555.714569	12396.160906	22239.318248	10029.929919	9228.401901	24570.4852	11346.255066	16079.903615	36159.324526	16687.081751	25023.933337	14449.000247	6574.229122	20005.187181	28503.648947	18253.228505	51334.925331	53803.246622	16382.917623	14398.480331	55238.480405	22848.923127	19118.218585	16056.37129	23973.711286	11747.746704	22358.26144	22429.380299	47717.202901	13573.415898	7151.992206	26508.48698	15741.415385	7350.26547	22771.865271	17860.142823	10569.893198	25914.195875	38595.666845	13922.053488	24832.648064	11973.965212	7683.826219	39704.57739
hsa-miR-105-5p|MIMAT0000102	60.09188	NA	340.516018	NA	NA	NA	NA	NA	0.265996	NA	23.246914	0.963398	0.543755	NA	NA	0.35505	0.545533	0.220397	0.575714	NA	NA	NA	3.552234	0.375893	NA	NA	NA	NA	0.564888	0.324344	NA	14.25565	NA	NA	NA	NA	0.825381	NA	1.091961	9.357521	NA	NA	0.134222	NA	44.750693	NA	0.275384	NA	3.952672
hsa-miR-105-3p|MIMAT0004516	NA	NA	0.297654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.382485	NA	NA	NA	NA
hsa-miR-106a-5p|MIMAT0000103	30.045941	2.470184	15.478003	29.454528	NA	7.697486	11.445009	8.923038	19.949732	39.305381	41.900684	11.23964	8.292255	15.753774	4.469913	11.716655	28.913273	22.480517	7.772136	7.589293	4.914658	18.148189	4.313427	71.795552	8.751244	1.345836	35.509683	20.830317	31.068831	9.081627	18.649411	15.916505	9.037097	8.661681	5.297977	18.977365	1.650762	7.423178	7.643729	37.095889	16.363435	15.472503	7.516455	7.653966	39.395906	21.237553	17.349184	3.770832	5.929006
